Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1991,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1994,Isla Teja,12.0,Químico Farmacéutico,Licenciado en Ciencias Farmacéuticas,601.0,714.0,631.0,601.0,641.0,680.0,59.0,11.0,155000.0,3298000.0,166000.0,Pesos,55.0,33.0,37.0,1.0,70,165.0,200.0,2.0,365
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2019,Tecnología Médica,Tecnología Médica,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,10.0,Tecnólogo Médico,Licenciado en Tecnología Médica,583.0,692.0,616.0,567.0,638.0,683.0,59.0,7.0,155000.0,3298000.0,166000.0,Pesos,60.0,24.0,42.0,0.0,66,134.0,200.0,0.0,334
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2010,Tecnología Médica,Tecnología Médica,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1962,Isla Teja,10.0,Tecnólogo Médico,Licenciado en Tecnología Médica,636.0,741.0,677.0,653.0,694.0,754.0,57.0,6.0,155000.0,3298000.0,166000.0,Pesos,55.0,24.0,39.0,0.0,63,161.0,186.0,0.0,347
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,36085,Terapia Ocupacional,Terapia Ocupacional,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2017,Puerto Montt,10.0,Terapeuta Ocupacional,Bachiller en Rehabilitación en Salud. Licenciado (a) en Ciencias de la Ocupación,555.0,711.0,582.0,550.0,610.0,647.0,44.0,5.0,155000.0,3298000.0,166000.0,Pesos,45.0,11.0,38.0,0.0,49,11.0,38.0,0.0,49
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2024,Terapia Ocupacional,Terapia Ocupacional,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2004,Isla Teja,10.0,Terapeuta Ocupacional,Licenciado en Ciencias de la Ocupación,598.0,697.0,632.0,596.0,656.0,706.0,49.0,6.0,155000.0,3298000.0,166000.0,Pesos,50.0,7.0,48.0,0.0,55,51.0,258.0,0.0,309
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,31731,Ingeniería Ambiental,Ingeniería en Conservación de Recursos Naturales - Ingeniería Forestal,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2014,Isla Teja,10.0,Ingeniería en Conservación de Recursos Naturales o  Ingeniería Forestal,Licenciado en Ciencias Forestales o Licenciado en Conservación,595.0,740.0,600.0,551.0,599.0,626.0,74.0,11.0,155000.0,3164000.0,166000.0,Pesos,60.0,37.0,48.0,0.0,85,123.0,115.0,0.0,238
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1999,Ingeniería Civil Acústica,Ingeniería Civil Acústica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2001,Miraflores,12.0,Ingeniero Civil Acústico,Licenciado en Ciencias de la Ingeniería,613.0,729.0,621.0,539.0,619.0,643.0,26.0,1.0,155000.0,3298000.0,166000.0,Pesos,20.0,27.0,0.0,0.0,27,82.0,13.0,3.0,95
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,11867,Ingeniería Civil Electrónica y similares,Ingeniería Civil Electrónica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2006,Miraflores,11.0,Ingeniero Civil Electrónico,"Bachiller en Ciencias de Ingeniería, Licenciado en Ciencias de la Ingeniería",583.0,709.0,582.0,511.0,554.0,584.0,58.0,6.0,155000.0,3298000.0,166000.0,Pesos,52.0,60.0,4.0,0.0,64,196.0,21.0,0.0,217
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2000,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Miraflores,11.0,Ingeniero Civil Informático,Licenciado en Ciencias de la Ingeniería M/Informática,582.0,732.0,595.0,532.0,589.0,618.0,67.0,11.0,155000.0,3298000.0,166000.0,Pesos,65.0,62.0,16.0,0.0,78,253.0,38.0,0.0,291
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1998,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil en Obras Civiles,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1994,Miraflores,11.0,Ingeniero Civil en Obras Civiles,Licenciado en Ciencias de la Ingeniería M/Obras Civiles,612.0,768.0,651.0,580.0,660.0,708.0,68.0,16.0,155000.0,3298000.0,166000.0,Pesos,65.0,59.0,25.0,0.0,84,291.0,115.0,0.0,406
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2020,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,11.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,585.0,700.0,605.0,539.0,604.0,640.0,76.0,5.0,155000.0,3298000.0,166000.0,Pesos,70.0,56.0,25.0,0.0,81,344.0,148.0,1.0,492
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,27120,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,Miraflores,11.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,620.0,738.0,664.0,555.0,678.0,726.0,68.0,25.0,155000.0,3298000.0,166000.0,Pesos,65.0,64.0,29.0,0.0,93,225.0,117.0,1.0,342
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,13979,Ingeniería Civil Mecánica,Ingeniería Civil Mecánica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2007,Miraflores,11.0,Ingeniero Civil Mecánico,Licenciado en Ciencias de la Ingeniería,593.0,732.0,604.0,535.0,594.0,626.0,51.0,7.0,155000.0,3298000.0,166000.0,Pesos,50.0,51.0,7.0,0.0,58,224.0,16.0,0.0,240
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1993,Ingeniería en Alimentos y similares,Ingeniería en Alimentos,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1988,Isla Teja,10.0,Ingeniero en Alimentos,Licenciado en Ciencias de los Alimentos,548.0,680.0,549.0,501.0,543.0,557.0,28.0,1.0,155000.0,2906000.0,166000.0,Pesos,20.0,14.0,15.0,0.0,29,31.0,43.0,0.0,74
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2014,Ingeniería en Construcción y similares,Ingeniería en Construcción,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1998,Miraflores,10.0,Ingeniero Constructor,Licenciado en Ciencias de la Construcción,569.0,683.0,592.0,544.0,596.0,626.0,67.0,10.0,155000.0,3112000.0,166000.0,Pesos,67.0,60.0,17.0,0.0,77,219.0,81.0,0.0,300
2017,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2011,"Ingeniería en Transporte Marítimo, Aéreo y similares",Ingeniería Naval,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1990,Miraflores,10.0,Ingeniero Naval,Licenciado en Ciencias de la Ingeniería,567.0,756.0,593.0,523.0,597.0,626.0,54.0,2.0,155000.0,3112000.0,166000.0,Pesos,55.0,49.0,7.0,1.0,56,212.0,35.0,5.0,247
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2143,"Contabilidad, Auditoría y similares",Contador Público y Contador Auditor,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1969,Antofagasta,10.0,Contador Público Contador Auditor,Licenciado en Contabilidad y Auditoría,540.0,659.0,564.0,508.0,575.0,608.0,27.0,8.0,126000.0,2749000.0,168000.0,Pesos,25.0,14.0,21.0,4.0,35,45.0,75.0,9.0,120
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2138,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1976,Antofagasta,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,579.0,729.0,598.0,551.0,613.0,638.0,100.0,15.0,126000.0,3405000.0,168000.0,Pesos,95.0,52.0,63.0,5.0,115,272.0,294.0,14.0,566
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2165,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,586.0,736.0,614.0,576.0,634.0,675.0,101.0,7.0,126000.0,3405000.0,168000.0,Pesos,95.0,44.0,64.0,0.0,108,204.0,278.0,0.0,482
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,15194,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2008,Antofagasta,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,548.0,702.0,540.0,502.0,522.0,538.0,42.0,2.0,126000.0,3245000.0,168000.0,Pesos,35.0,27.0,17.0,0.0,44,70.0,84.0,1.0,154
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,21258,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2011,Guayacán,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,556.0,655.0,558.0,526.0,551.0,569.0,82.0,9.0,126000.0,3245000.0,126000.0,Pesos,70.0,41.0,50.0,2.0,91,154.0,173.0,3.0,327
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2162,Biología Marina y similares,Biología Marina,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1981,Guayacán,10.0,Biólogo Marino,Licenciado en Ciencias del Mar,577.0,717.0,591.0,531.0,594.0,628.0,29.0,1.0,126000.0,3028000.0,168000.0,Pesos,20.0,13.0,17.0,0.0,30,45.0,52.0,1.0,97
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2163,Ingeniería en Acuicultura y similares,Ingeniería en Acuicultura,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1986,Guayacán,10.0,Ingeniero en Acuicultura,Licenciado en Ciencias de la Acuicultura,532.0,615.0,548.0,514.0,550.0,570.0,12.0,1.0,126000.0,2901000.0,168000.0,Pesos,6.0,5.0,8.0,0.0,13,14.0,23.0,1.0,37
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2136,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Arquitecto,Licenciado en Arquitectura,560.0,710.0,572.0,523.0,583.0,601.0,87.0,7.0,126000.0,3516000.0,168000.0,Pesos,75.0,36.0,58.0,3.0,94,210.0,201.0,7.0,411
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2161,"Física, Astronomía y similares",Licenciatura en Física,Diurno,Programa Regular,Ciencias,Licenciatura,Ingreso Directo,2002,Antofagasta,10.0,,Licenciado en Física M/Astronomía,596.0,742.0,606.0,533.0,601.0,621.0,33.0,3.0,126000.0,3012000.0,168000.0,Pesos,25.0,29.0,7.0,0.0,36,74.0,29.0,0.0,103
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2141,Geología,Geología,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1967,Antofagasta,12.0,Geólogo,Licenciado en Ciencias Geológicas,633.0,760.0,667.0,622.0,687.0,731.0,68.0,6.0,126000.0,3593000.0,168000.0,Pesos,60.0,42.0,32.0,1.0,74,378.0,222.0,4.0,600
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2170,Química y carreras similares,Analista Químico,Diurno,Programa Regular,Ciencias,Profesional,Ingreso Directo,1993,Antofagasta,6.0,Analista Químico,,523.0,572.0,522.0,501.0,514.0,521.0,12.0,1.0,126000.0,2749000.0,84000.0,Pesos,10.0,5.0,8.0,0.0,13,8.0,16.0,0.0,24
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2135,Periodismo y similares,Periodismo,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1990,Antofagasta,10.0,Periodista,Licenciado en Ciencias de la Comunicación,549.0,674.0,556.0,510.0,544.0,551.0,53.0,2.0,126000.0,3060000.0,168000.0,Pesos,35.0,23.0,32.0,1.0,55,101.0,119.0,1.0,220
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2155,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,10.0,Psicólogo,Licenciado en Psicología,585.0,716.0,608.0,574.0,616.0,638.0,83.0,7.0,126000.0,3146000.0,168000.0,Pesos,70.0,24.0,66.0,1.0,90,138.0,302.0,6.0,440
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2147,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Antofagasta,10.0,Abogado,Licenciado en Ciencias Jurídicas,596.0,734.0,631.0,587.0,631.0,660.0,105.0,9.0,126000.0,3451000.0,168000.0,Pesos,95.0,54.0,60.0,1.0,114,202.0,291.0,3.0,493
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2164,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Abogado,Licenciado en Ciencias Jurídicas,608.0,775.0,653.0,617.0,654.0,697.0,101.0,12.0,126000.0,3451000.0,168000.0,Pesos,95.0,35.0,78.0,0.0,113,206.0,318.0,1.0,524
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,21263,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2011,Antofagasta,8.0,Profesor de Educación Básica con Especialización,Licenciado en Educación,572.0,655.0,576.0,531.0,569.0,591.0,20.0,4.0,126000.0,2252000.0,168000.0,Pesos,15.0,7.0,17.0,0.0,24,18.0,57.0,0.0,75
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2167,Pedagogía en Filosofía,Pedagogía en Filosofía y Religión,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1996,Guayacán,10.0,Profesor de Filosofía y Religión,Licenciado en Educación,542.0,575.0,551.0,527.0,522.0,531.0,4.0,4.0,126000.0,2092000.0,168000.0,Pesos,5.0,7.0,1.0,0.0,8,12.0,10.0,1.0,22
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,17223,Pedagogía en Inglés y similares,Pedagogía en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2009,Antofagasta,10.0,Profesor de Inglés,Licenciado en Educación,554.0,679.0,560.0,504.0,543.0,555.0,62.0,9.0,126000.0,2708000.0,168000.0,Pesos,35.0,24.0,47.0,0.0,71,67.0,150.0,1.0,217
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2185,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Enfermero(a),Licenciado en Enfermería,659.0,732.0,690.0,665.0,712.0,769.0,32.0,6.0,126000.0,3338000.0,168000.0,Pesos,30.0,12.0,26.0,0.0,38,33.0,127.0,1.0,160
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2184,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Kinesiólogo,Licenciado en Kinesiología,605.0,719.0,638.0,606.0,663.0,713.0,36.0,7.0,126000.0,3338000.0,168000.0,Pesos,32.0,14.0,29.0,0.0,43,77.0,103.0,0.0,180
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2178,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2003,Guayacán,14.0,Médico Cirujano,Licenciado en Medicina,726.0,785.0,752.0,738.0,761.0,820.0,61.0,9.0,126000.0,4942000.0,168000.0,Pesos,52.0,42.0,28.0,0.0,70,216.0,224.0,1.0,440
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2186,Nutrición y Dietética,Nutrición,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Nutricionista,Licenciado en Nutrición,604.0,700.0,634.0,613.0,658.0,701.0,32.0,6.0,126000.0,3338000.0,168000.0,Pesos,30.0,4.0,34.0,0.0,38,11.0,115.0,1.0,126
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2160,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2000,Antofagasta,10.0,Químico Farmacéutico,Licenciado en Química y Farmacia,567.0,657.0,581.0,522.0,576.0,591.0,48.0,5.0,126000.0,3388000.0,168000.0,Pesos,45.0,26.0,27.0,0.0,53,111.0,137.0,3.0,248
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2168,Ingeniería Civil Ambiental,Ingeniería Civil Ambiental,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2002,Antofagasta,12.0,Ingeniero Civil Ambiental,Licenciado en Ciencias de la Ingeniería,536.0,683.0,559.0,502.0,566.0,586.0,39.0,3.0,126000.0,3301000.0,168000.0,Pesos,35.0,19.0,23.0,1.0,42,102.0,105.0,2.0,207
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2150,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Computación e Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Ingeniero Civil en Computación e Informática,Licenciado en Ciencias de la Ingeniería,585.0,734.0,588.0,500.0,573.0,598.0,66.0,5.0,126000.0,3321000.0,168000.0,Pesos,40.0,66.0,5.0,2.0,71,204.0,23.0,7.0,227
2017,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,18250,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Computación e Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2010,Guayacán,12.0,Ingeniero Civil en Computación e Informática,Licenciado en Ciencias de la Ingeniería,582.0,763.0,595.0,530.0,589.0,619.0,107.0,6.0,126000.0,3321000.0,168000.0,Pesos,95.0,91.0,22.0,2.0,113,332.0,60.0,5.0,392
